일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2025-07-11,순창군(254),O,33.2,35.2,29.5,25.2,43.3,O,경고,X,낮음
2025-07-11,양산시(257),X,32.4,33.1,27.6,24.8,61.1,O,주의,X,낮음
2025-07-11,강진군(259),O,33.8,34.3,29.2,25.2,61.1,O,경고,X,낮음
2025-07-11,장흥(260),O,33.1,33.3,28.4,25.1,60.9,O,경고,X,낮음
2025-07-11,해남(261),X,32.7,34.4,28.7,24.3,61.4,O,경고,X,낮음
2025-07-11,고흥(262),O,33.4,34.2,27.9,23.4,60.6,O,경고,X,낮음
2025-07-11,의령군(263),X,31.9,32.0,26.7,23.0,61.0,O,주의,X,낮음
2025-07-11,함양군(264),X,31.5,33.4,26.5,19.9,54.3,O,경고,X,낮음
2025-07-11,진도군ASOS(268),O,33.1,33.3,27.8,23.8,68.8,O,주의,X,낮음
2025-07-11,봉화(271),X,29.6,31.5,25.3,19.1,55.1,O,주의,X,낮음
2025-07-11,영주(272),X,30.6,32.8,24.7,17.3,60.6,O,경고,X,낮음
2025-07-11,문경(273),X,31.6,33.5,25.5,19.3,57.8,O,주의,X,낮음
2025-07-11,청송군(276),X,28.8,30.7,25.0,18.7,55.8,X,주의,X,낮음
2025-07-11,영덕(277),X,29.5,28.7,24.6,21.9,79.4,X, ,X,낮음
2025-07-11,의성(278),X,31.4,33.5,26.3,19.4,58.5,O,경고,X,낮음
2025-07-11,구미(279),X,32.6,35.1,28.1,21.4,49.4,O,주의,X,낮음
2025-07-11,영천(281),X,29.3,30.0,25.7,21.9,62.4,O,주의,X,낮음
2025-07-11,경주시(283),X,29.1,28.7,25.4,23.4,71.1,X, ,X,낮음
2025-07-11,거창(284),X,31.7,32.9,26.0,19.6,58.6,O,주의,X,낮음
2025-07-11,합천(285),X,31.8,33.6,27.8,22.8,55.3,O,경고,X,낮음
2025-07-11,밀양(288),X,31.8,32.8,28.2,25.2,58.0,O,경고,X,낮음
2025-07-11,산청(289),X,31.8,32.7,26.6,20.4,60.3,O,경고,X,낮음
2025-07-11,거제(294),X,30.8,30.6,26.8,24.4,60.0,X, ,X,낮음
2025-07-11,남해(295),X,32.3,33.3,27.5,24.1,60.9,X,주의,X,낮음
